,Product,Category,Brand,Color,Base_Price,Total_availability,Total_Volume
2605,گوشی موبایل اپل مدل iPhone 13 Pro Max Active ZA/A دو سیم‌ کارت ظرفیت 256گیگابایت و رم 6 گیگابایت-طلایی,گوشی موبایل ,اپل,طلایی,57500000.0,0,0
2606,گوشی موبایل اپل مدل iPhone 13 Pro Max Active ZA/A دو سیم‌ کارت ظرفیت 256گیگابایت و رم 6 گیگابایت-نقره ای,گوشی موبایل ,اپل,نقره ای,57500000.0,0,0
2607,گوشی موبایل اپل مدل iPhone 13 Pro Max Active ظرفیت 128 گیگابایت و رم 6 گیگابایت-خاکستری,گوشی موبایل ,اپل,خاکستری,30300000.0,0,0
2608,گوشی موبایل اپل مدل iPhone 13 Pro Max Active ظرفیت 256 گیگابایت و رم 6 گیگابایت-خاکستری,گوشی موبایل ,اپل,خاکستری,52800000.0,0,0
2609,گوشی موبایل اپل مدل iPhone 13 Pro Max Not Active CH/A (5L) دو سیم‌ کارت ظرفیت 128 گیگابایت و رم 6 گیگابایت-آبی,گوشی موبایل ,اپل,آبی,77249000.0,0,0
2610,گوشی موبایل اپل مدل iPhone 13 Pro Max Not Active CH/A (5L) دو سیم‌ کارت ظرفیت 128 گیگابایت و رم 6 گیگابایت-نقره ای,گوشی موبایل ,اپل,نقره ای,85839000.0,0,1
2611,گوشی موبایل اپل مدل iPhone 13 Pro Max Not Active CH/A دو سیم‌ کارت ظرفیت 128 گیگابایت و رم 6 گیگابایت - پک اصلی-نقره ای,گوشی موبایل ,اپل,نقره ای,117999000.0,0,0
2612,گوشی موبایل اپل مدل iPhone 13 Pro Max Not Active CH/A دو سیم‌ کارت ظرفیت 256گیگابایت و رم 6 گیگابایت -سبز,گوشی موبایل ,اپل,سبز,118000000.0,0,0
2613,گوشی موبایل اپل مدل iPhone 13 Pro Max Not Active CH/Aدو سیم‌ کارت ظرفیت 512گیگابایت و رم 6 گیگابایت-مشکی,گوشی موبایل ,اپل,مشکی,78000000.0,0,0
2614,گوشی موبایل اپل مدل iPhone 13 Pro Max Not Active LL/A (FL) تک سیم‌ کارت ظرفیت 1 ترابایت و رم 6 گیگابایت -مشکی,گوشی موبایل ,اپل,مشکی,92599000.0,0,1
2615,گوشی موبایل اپل مدل iPhone 13 Pro Max Not Active LL/A (FL) تک سیم‌ کارت ظرفیت 256 گیگابایت و رم 6 گیگابایت -مشکی,گوشی موبایل ,اپل,مشکی,76499000.0,0,3
2616,گوشی موبایل اپل مدل iPhone 13 Pro Max Not Active LL/A (FL) تک سیم‌ کارت ظرفیت 512 گیگابایت و رم 6 گیگابایت-مشکی,گوشی موبایل ,اپل,مشکی,83199000.0,0,2
2617,گوشی موبایل اپل مدل iPhone 13 Pro max Not Active LL/A تک سیم‌ کارت ظرفیت 1 ترابایت و رم 6 گیگابایت - ریپک-طلایی,گوشی موبایل ,اپل,طلایی,73699000.0,0,0
2618,گوشی موبایل اپل مدل iPhone 13 Pro Max Not Active LL/A تک سیم‌ کارت ظرفیت 256 گیگابایت و رم 6 گیگابایت (ریپک)-طلایی,گوشی موبایل ,اپل,طلایی,66299000.0,0,0
2619,گوشی موبایل اپل مدل iPhone 13 Pro Max Not Active LL/A تک سیم‌ کارت ظرفیت 256 گیگابایت و رم 6 گیگابایت -خاکستری,گوشی موبایل ,اپل,خاکستری,86399000.0,0,0
2620,گوشی موبایل اپل مدل iPhone 13 Pro Max Not Active LL/A تک سیم‌ کارت ظرفیت 256 گیگابایت و رم 6 گیگابایت -سبز,گوشی موبایل ,اپل,سبز,83490000.0,0,0
2621,گوشی موبایل اپل مدل iPhone 13 Pro Max Not Active LL/A تک سیم‌ کارت ظرفیت 512 گیگابایت و رم 6 گیگابایت (ریپک)-آبی,گوشی موبایل ,اپل,آبی,75652000.0,0,0
2622,گوشی موبایل اپل مدل iPhone 13 Pro Max Not Active LL/A تک سیم‌ کارت ظرفیت 512 گیگابایت و رم 6 گیگابایت (ریپک)-خاکستری,گوشی موبایل ,اپل,خاکستری,71399000.0,0,0
2623,گوشی موبایل اپل مدل iPhone 13 Pro Max Not Active LL/A تک سیم‌ کارت ظرفیت 512 گیگابایت و رم 6 گیگابایت (ریپک)-طلایی,گوشی موبایل ,اپل,طلایی,75499000.0,0,0
2624,گوشی موبایل اپل مدل iPhone 13 Pro Max Not Active RK/A تک سیم‌ کارت ظرفیت 1 ترابایت و رم 6 گیگابایت-آبی,گوشی موبایل ,اپل,آبی,105499000.0,0,0
2625,گوشی موبایل اپل مدل iPhone 13 Pro Max Not Active RK/A تک سیم‌ کارت ظرفیت 1 ترابایت و رم 6 گیگابایت-طلایی,گوشی موبایل ,اپل,طلایی,105499000.0,0,0
2626,گوشی موبایل اپل مدل iPhone 13 Pro Max Not Active RK/A تک سیم‌ کارت ظرفیت 512 گیگابایت و رم 6 گیگابایت -آبی,گوشی موبایل ,اپل,آبی,95499000.0,0,0
2627,گوشی موبایل اپل مدل iPhone 13 Pro Max Not Active RK/A تک سیم‌ کارت ظرفیت 512 گیگابایت و رم 6 گیگابایت -طلایی,گوشی موبایل ,اپل,طلایی,99499000.0,0,0
2628,گوشی موبایل اپل مدل iPhone 13 Pro Max Not Active RK/A تک سیم‌ کارت ظرفیت 512 گیگابایت و رم 6 گیگابایت -نقره ای,گوشی موبایل ,اپل,نقره ای,99499000.0,0,0
2629,گوشی موبایل اپل مدل iPhone 13 Pro Max Not Active ZA/Aدو سیم‌ کارت ظرفیت 128 گیگابایت و رم 6 گیگابایت -نقره ای,گوشی موبایل ,اپل,نقره ای,1390000.0,0,0
2630,گوشی موبایل اپل مدل iPhone 13 Pro max Not Active ZA/Aدو سیم‌ کارت ظرفیت 1ترابایت و رم 6 گیگابایت-آبی,گوشی موبایل ,اپل,آبی,67500000.0,0,0
2631,گوشی موبایل اپل مدل iPhone 13 Pro max Not Active ZA/Aدو سیم‌ کارت ظرفیت 1ترابایت و رم 6 گیگابایت-خاکستری,گوشی موبایل ,اپل,خاکستری,85000000.0,0,0
2632,گوشی موبایل اپل مدل iPhone 13 Pro max Not Active ZA/Aدو سیم‌ کارت ظرفیت 1ترابایت و رم 6 گیگابایت-مشکی,گوشی موبایل ,اپل,مشکی,0.0,0,0
2633,گوشی موبایل اپل مدل iPhone 13 Pro Max Not Active ZA/Aدو سیم‌ کارت ظرفیت 512گیگابایت و رم 6 گیگابایت -آبی,گوشی موبایل ,اپل,آبی,63099000.0,0,0
2634,گوشی موبایل اپل مدل iPhone 13 Pro Max Not Active ZA/Aدو سیم‌ کارت ظرفیت 512گیگابایت و رم 6 گیگابایت -سبز,گوشی موبایل ,اپل,سبز,62900000.0,0,0
2635,گوشی موبایل اپل مدل iPhone 13 Pro Max Not Active ZA/Aدو سیم‌ کارت ظرفیت 512گیگابایت و رم 6 گیگابایت -طلایی,گوشی موبایل ,اپل,طلایی,64399000.0,0,0
2636,گوشی موبایل اپل مدل iPhone 13 Pro Max Not Active ZA/Aدو سیم‌ کارت ظرفیت 512گیگابایت و رم 6 گیگابایت -نقره ای,گوشی موبایل ,اپل,نقره ای,62900000.0,0,0
2637,گوشی موبایل اپل مدل iPhone 13 Pro Max Not Active ظرفیت 256 گیگابایت و رم 6 گیگابایت ZA/A-آبی,گوشی موبایل ,اپل,آبی,57777000.0,0,0
2638,گوشی موبایل اپل مدل iPhone 13 Pro Max Not Active ظرفیت 256 گیگابایت و رم 6 گیگابایت ZA/A-خاکستری,گوشی موبایل ,اپل,خاکستری,57999000.0,0,0
2639,گوشی موبایل اپل مدل iPhone 13 Pro Max Not Active ظرفیت 256 گیگابایت و رم 6 گیگابایت ZA/A-سبز,گوشی موبایل ,اپل,سبز,63099000.0,0,0
2640,گوشی موبایل اپل مدل iPhone 13 Pro Max Not Active ظرفیت 256 گیگابایت و رم 6 گیگابایت ZA/A-سفید,گوشی موبایل ,اپل,سفید,0.0,0,0
2641,گوشی موبایل اپل مدل iPhone 13 Pro Max Not Active ظرفیت 256 گیگابایت و رم 6 گیگابایت ZA/A-طلایی,گوشی موبایل ,اپل,طلایی,57500000.0,0,0
2642,گوشی موبایل اپل مدل iPhone 13 Pro Max Not Active ظرفیت 256 گیگابایت و رم 6 گیگابایت ZA/A-مشکی,گوشی موبایل ,اپل,مشکی,69999000.0,0,0
2643,گوشی موبایل اپل مدل iPhone 13 Pro Max Not Active ظرفیت 256 گیگابایت و رم 6 گیگابایت ZA/A-نقره ای,گوشی موبایل ,اپل,نقره ای,56500000.0,0,0
2644,گوشی موبایل اپل مدل iPhone 13 Pro Max دو سیم‌ کارت ظرفیت 512گیگابایت و رم 6 گیگابایت -اکتیو-آبی,گوشی موبایل ,اپل,آبی,30300000.0,0,0
2645,گوشی موبایل اپل مدل iPhone 13 Pro Not  Active ZA/Aدو سیم‌ کارت ظرفیت 128 گیگابایت و 6 گیگابایت رم-خاکستری,گوشی موبایل ,اپل,خاکستری,39980000.0,0,0
2646,گوشی موبایل اپل مدل iPhone 13 Pro Not  Active ZA/Aدو سیم‌ کارت ظرفیت 128 گیگابایت و 6 گیگابایت رم-نقره ای,گوشی موبایل ,اپل,نقره ای,37000000.0,0,0
2647,گوشی موبایل اپل مدل iPhone 13 Pro Not Active CH/Aدو سیم‌ کارت ظرفیت 128 گیگابایت و 6 گیگابایت رم - ریپک-خاکستری,گوشی موبایل ,اپل,خاکستری,39980000.0,0,0
2648,گوشی موبایل اپل مدل iPhone 13 Pro Not Active CH/Aدو سیم‌ کارت ظرفیت 128 گیگابایت و 6 گیگابایت رم - ریپک-طلایی,گوشی موبایل ,اپل,طلایی,71799000.0,0,2
2649,گوشی موبایل اپل مدل iPhone 13 Pro Not Active CH/Aدو سیم‌ کارت ظرفیت 128 گیگابایت و 6 گیگابایت رم - ریپک-نقره ای,گوشی موبایل ,اپل,نقره ای,37000000.0,0,0
2650,گوشی موبایل اپل مدل iPhone 13 Pro Not Active RK/A تک سیم‌ کارت ظرفیت 1 ترابایت و رم 6 گیگابایت-آبی,گوشی موبایل ,اپل,آبی,91499000.0,0,0
2651,گوشی موبایل اپل مدل iPhone 13 Pro Not Active RK/A تک سیم‌ کارت ظرفیت 1 ترابایت و رم 6 گیگابایت-طلایی,گوشی موبایل ,اپل,طلایی,91499000.0,0,0
2652,گوشی موبایل اپل مدل iPhone 13 Pro Not Active RK/A تک سیم‌ کارت ظرفیت 1 ترابایت و رم 6 گیگابایت-مشکی,گوشی موبایل ,اپل,مشکی,91499000.0,0,0
2653,گوشی موبایل اپل مدل iPhone 13 Pro Not Active RK/A تک سیم‌ کارت ظرفیت 1 ترابایت و رم 6 گیگابایت-نقره ای,گوشی موبایل ,اپل,نقره ای,91499000.0,0,0
2654,گوشی موبایل اپل مدل iPhone 13 Pro Not Active RK/A تک سیم‌ کارت ظرفیت 256 گیگابایت و رم 6 گیگابایت-طلایی,گوشی موبایل ,اپل,طلایی,78499000.0,0,0
2655,گوشی موبایل اپل مدل iPhone 13 Pro Not Active RK/A تک سیم‌ کارت ظرفیت 256 گیگابایت و رم 6 گیگابایت-نقره ای,گوشی موبایل ,اپل,نقره ای,80499000.0,0,1
2656,گوشی موبایل اپل مدل iPhone 13 Pro Not Active RK/A تک سیم‌ کارت ظرفیت 512 گیگابایت و رم 6 گیگابایت-آبی,گوشی موبایل ,اپل,آبی,88499000.0,0,0
2657,گوشی موبایل اپل مدل iPhone 13 Pro Not Active RK/A تک سیم‌ کارت ظرفیت 512 گیگابایت و رم 6 گیگابایت-طلایی,گوشی موبایل ,اپل,طلایی,88499000.0,0,0
2658,گوشی موبایل اپل مدل iPhone 13 Pro Not Active RK/A تک سیم‌ کارت ظرفیت 512 گیگابایت و رم 6 گیگابایت-مشکی,گوشی موبایل ,اپل,مشکی,88499000.0,0,0
2659,گوشی موبایل اپل مدل iPhone 13 Pro Not Active RK/A تک سیم‌ کارت ظرفیت 512 گیگابایت و رم 6 گیگابایت-نقره ای,گوشی موبایل ,اپل,نقره ای,88499000.0,0,0
2660,گوشی موبایل اپل مدل iPhone 13 Pro Not Active ZA/A دو سیم‌ کارت ظرفیت 512 گیگابایت و 6 گیگابایت رم -آبی,گوشی موبایل ,اپل,آبی,69500000.0,0,0
2661,گوشی موبایل اپل مدل iPhone 13 Pro Not Active ظرفیت 256 گیگابایت و رم 6 گیگابایت-آبی,گوشی موبایل ,اپل,آبی,53970000.0,0,0
2662,گوشی موبایل اپل مدل iPhone 13 Pro Not Active ظرفیت 256 گیگابایت و رم 6 گیگابایت-خاکستری,گوشی موبایل ,اپل,خاکستری,49770000.0,0,0
2663,گوشی موبایل اپل مدل iPhone 13 Pro Not Active ظرفیت 256 گیگابایت و رم 6 گیگابایت-سبز,گوشی موبایل ,اپل,سبز,50970000.0,0,0
2664,گوشی موبایل اپل مدل iPhone 13 Pro دو سیم‌ کارت ظرفیت 128 گیگابایت و 6 گیگابایت رم -اکتیو-خاکستری,گوشی موبایل ,اپل,خاکستری,39980000.0,0,0
2665,گوشی موبایل اپل مدل iPhone 13 Pro دو سیم‌ کارت ظرفیت 128 گیگابایت و 6 گیگابایت رم -اکتیو-نقره ای,گوشی موبایل ,اپل,نقره ای,37000000.0,0,0
2666,گوشی موبایل اپل مدل iPhone 13 Pro دو سیم‌ کارت ظرفیت 256 گیگابایت و 6 گیگابایت رم-سبز,گوشی موبایل ,اپل,سبز,0.0,0,0
2667,گوشی موبایل اپل مدل iPhone 13 Pro دو سیم‌ کارت ظرفیت 256 گیگابایت و 6 گیگابایت رم-نقره ای,گوشی موبایل ,اپل,نقره ای,53888000.0,0,0
2668,گوشی موبایل اپل مدل iPhone 13 دو سیم‌ کارت ظرفیت 128 گیگابایت و رم 4 گیگابایت-آبی,گوشی موبایل ,اپل,آبی,35100000.0,0,0
2669,گوشی موبایل اپل مدل iPhone 13 دو سیم‌ کارت ظرفیت 128 گیگابایت و رم 4 گیگابایت-سبز,گوشی موبایل ,اپل,سبز,35800000.0,0,0
2670,گوشی موبایل اپل مدل iPhone 13 دو سیم‌ کارت ظرفیت 128 گیگابایت و رم 4 گیگابایت-سفید,گوشی موبایل ,اپل,سفید,34299000.0,0,0
2671,گوشی موبایل اپل مدل iPhone 13 دو سیم‌ کارت ظرفیت 128 گیگابایت و رم 4 گیگابایت-صورتی,گوشی موبایل ,اپل,صورتی,33300000.0,0,0
2672,گوشی موبایل اپل مدل iPhone 13 دو سیم‌ کارت ظرفیت 128 گیگابایت و رم 4 گیگابایت-مشکی,گوشی موبایل ,اپل,مشکی,36050000.0,0,0
2673,گوشی موبایل اپل مدل iPhone 13 دو سیم‌ کارت ظرفیت 256 گیگابایت و رم 4 گیگابایت-صورتی,گوشی موبایل ,اپل,صورتی,35900000.0,0,0
2674,گوشی موبایل اپل مدل iPhone SE 2020 A2275 ظرفیت 128 گیگابایت و رم 3 گیگابایت-سفید,گوشی موبایل ,اپل,سفید,13590000.0,0,0
2675,گوشی موبایل اپل مدل iPhone SE 2022 Active ظرفیت 128 گیگابایت و رم 4 گیگابایت-مشکی,گوشی موبایل ,اپل,مشکی,16270000.0,0,0
2676,گوشی موبایل اپل مدل iPhone SE 2022 Not Active J/A ظرفیت 128 گیگابایت و رم 4 گیگابایت-سفید,گوشی موبایل ,اپل,سفید,17750000.0,0,0
2677,گوشی موبایل اپل مدل iPhone SE 2022 Not Active J/A ظرفیت 128 گیگابایت و رم 4 گیگابایت-مشکی,گوشی موبایل ,اپل,مشکی,27937800.0,0,0
2678,گوشی موبایل ال جی مدل K41S ظرفیت 32 گیگابایت و رم 3 گیگابایت-آبی,گوشی موبایل ,ال جی,آبی,170000.0,0,0
2679,گوشی موبایل اوپو مدل A38 دو سیمکارت با ظرفیت 128 گیگابایت و رم 4 گیگابایت-طلایی,گوشی موبایل ,اوپو ,طلایی,5699000.0,0,2
2680,گوشی موبایل اوپو مدل A38 دو سیمکارت با ظرفیت 128 گیگابایت و رم 4 گیگابایت-مشکی,گوشی موبایل ,اوپو ,مشکی,5839000.0,0,5
